iexplore.exe,client01,2660,rasman.dll nsi.dll dnsapi.dll IPHLPAPI.DLL apphelp.dll ieframe.dll ntmarta.dll WSHTCPIP.DLL nlaapi.dll sxs.dll wship6.dll wow64cpu.dll oleaut32.dll msasn1.dll msctf.dll IEShims.dll uxtheme.dll rsaenh.dll dhcpcsvc6.dll
svchost.exe,client01,764,adtschema.dll
mobsync.exe,client01,3284,mobsync.exe advapi32.dll sechost.dll shell32.dll oleaut32.dll cryptsp.dll SyncCenter.dll comctl32.dll SyncInfrastructure.dll crypt32.dll setupapi.dll uxtheme.dll
slui.exe,client01,940,slui.exe advapi32.dll sechost.dll slc.dll cryptbase.dll winhttp.dll devobj.dll wtsapi32.dll kernel32.dll msctf.dll shell32.dll sppcomapi.dll crypt32.dll tapi32.dll sxs.dll
mscorsvw.exe,client01.example.com,3596,advapi32.dll imm32.dll shell32.dll mcstoredb.ni.dll System.Web.Services.ni.dll System.Web.dll System.Design.ni.dll System.Transactions.ni.dll System.Transactions.dll System.Drawing.Design.ni.dll RpcRtRemote.dll sxs.dll mscoreei.dll mscorwks.dll System.Drawing.ni.dll rasman.dll nsi.dll System.Web.dll System.DirectoryServices.ni.dll System.Data.ni.dll System.Data.dll System.DirectoryServices.Protocols.ni.dll System.Web.RegularExpressions.ni.dll mscorsvw.exe advapi32.dll user32.dll lpk.dll cryptsp.dll clbcatq.dll shlwapi.dll Microsoft.MediaCenter.Mheg.ni.dll Microsoft.MediaCenter.Mheg.dll System.Xml.ni.dll System.Drawing.ni.dll System.Data.dll Microsoft.MediaCenter.ni.dll System.Data.SqlXml.ni.dll System.Transactions.dll System.Runtime.Serialization.Formatters.Soap.n... ehRecObj.ni.dll mscorsvw.exe sspicli.dll gdi32.dll user32.dll lpk.dll oleaut32.dll msctf.dll shlwapi.dll clrjit.dll System.dll System.dll System.ServiceModel.Internals.dll SMDiagnostics.dll SMDiagnostics.dll SMDiagnostics.dll System.Xml.ni.dll
mscorsvw.exe,client01.example.com,2032,kernel32.dll KernelBase.dll msvcr120_clr0400.dll oleaut32.dll cryptbase.dll cryptsp.dll clbcatq.dll profapi.dll mscorjit.dll version.dll kernel32.dll msvcrt.dll sechost.dll gdi32.dll cryptbase.dll msvcr80.dll version.dll System.ni.dll msvcr80.dll profapi.dll mscorjit.dll advapi32.dll rpcrt4.dll usp10.dll cryptsp.dll System.Configuration.ni.dll System.Security.ni.dll System.Drawing.ni.dll System.Drawing.Design.ni.dll System.Data.OracleClient.dll mscorsvw.exe wow64cpu.dll kernel32.dll advapi32.dll mscoree.dll msctf.dll mscoreei.dll shlwapi.dll SMSvcHost.exe mscorlib.dll System.ServiceModel.dll System.ServiceModel.dll SMDiagnostics.dll SMDiagnostics.dll System.Configuration.ni.dll System.Transactions.dll
cmd.exe,client01.example.com,3828,ntdll.dll user32.dll gdi32.dll lpk.dll
mscorsvw.exe,client01.example.com,3692,lpk.dll RpcRtRemote.dll mscorlib.ni.dll mscorlib.dll System.Data.dll System.Data.SqlXml.ni.dll BDATunePIA.ni.dll kernel32.dll advapi32.dll ole32.dll usp10.dll imm32.dll cryptbase.dll rsaenh.dll mscoreei.dll mcstoredb.dll rasman.dll System.Transactions.dll System.Data.OracleClient.dll rpcrt4.dll msvcr120_clr0400.dll imm32.dll cryptbase.dll sxs.dll mscoreei.dll System.Core.ni.dll
mscorsvw.exe,client01.example.com,2604,KernelBase.dll gdi32.dll oleaut32.dll msctf.dll mscorlib.dll System.ni.dll PresentationCore.ni.dll PresentationCore.dll System.Xml.ni.dll System.Runtime.Serialization.Formatters.Soap.n... usp10.dll cryptbase.dll cryptsp.dll sxs.dll version.dll System.Deployment.ni.dll
mscorsvw.exe,client01.example.com,4000,clbcatq.dll sxs.dll mscorwks.dll shlwapi.dll mscorlib.ni.dll kernel32.dll KernelBase.dll lpk.dll imm32.dll System.Configuration.ni.dll sechost.dll user32.dll shlwapi.dll System.Transactions.dll System.Transactions.dll Microsoft.Transactions.Bridge.ni.dll ntdll.dll
